id,fecha_hora,comuna_id,comuna,ingreso_promedio_hogar,paradero_id,codigo_paradero,latitud,longitud,recorrido_id,recorrido,empresa_operadora,capacidad_pasajeros,tiempo_promedio_viaje,flujo_pasajeros,velocidad_promedio
2647,2025-04-21 06:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,2,405,STP,100,42.37,950,32.08
2648,2025-04-21 07:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,50.51,1261,29.49
2649,2025-04-21 08:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,1,210,Metbus,120,91.4,3709,10.0
2650,2025-04-21 09:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,19.48,1244,50.02
2651,2025-04-21 10:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,3,506,Redbus,110,37.7,956,32.03
2652,2025-04-21 11:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,1,210,Metbus,120,43.8,1421,28.16
2653,2025-04-21 12:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,18.37,967,51.13
2654,2025-04-21 13:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,2,405,STP,100,43.75,969,31.93
2655,2025-04-21 14:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,7,Metro L4,Metro,1000,19.81,724,52.1
2656,2025-04-21 15:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,21.32,1091,50.64
2657,2025-04-21 16:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,38.78,599,35.01
2658,2025-04-21 17:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,21.8,1963,47.15
2659,2025-04-21 18:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,56.24,2122,22.32
2660,2025-04-21 19:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,2,405,STP,100,62.59,2352,20.4
2661,2025-04-21 20:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,24.91,2725,44.1
2662,2025-04-21 21:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,15.66,608,52.57
2663,2025-04-21 22:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,10,Metro L3,Metro,1000,19.85,1433,49.27
2664,2025-04-21 23:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,8,Metro L5,Metro,1000,16.03,587,52.65
2665,2025-04-22 00:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,18.73,618,52.53
2666,2025-04-22 01:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,41.3,743,33.81
2667,2025-04-22 02:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,20.35,928,51.29
2668,2025-04-22 03:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,4,301,Vule,115,31.04,635,34.71
2669,2025-04-22 04:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,17.98,1124,50.5
2670,2025-04-22 05:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,5,712,Metbus,120,29.8,422,36.48
2671,2025-04-22 06:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,8,Metro L5,Metro,1000,16.09,244,54.02
2672,2025-04-22 07:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,58.4,1742,25.48
2673,2025-04-22 08:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,4,301,Vule,115,45.2,1292,29.23
2674,2025-04-22 09:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,6,Metro L1,Metro,1000,24.02,2328,45.69
2675,2025-04-22 10:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,3,506,Redbus,110,46.95,1252,29.57
2676,2025-04-22 11:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,14.74,317,53.73
2677,2025-04-22 12:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,15.93,237,54.05
2678,2025-04-22 13:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,6,Metro L1,Metro,1000,18.28,1134,50.46
2679,2025-04-22 14:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,31.96,331,37.24
2680,2025-04-22 15:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,9,Metro L6,Metro,1000,18.22,397,53.41
2681,2025-04-22 16:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,18.02,754,51.98
2682,2025-04-22 17:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,26.69,2435,45.26
2683,2025-04-22 18:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,25.45,2752,43.99
2684,2025-04-22 19:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,8,Metro L5,Metro,1000,24.85,2668,44.33
2685,2025-04-22 20:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,59.61,2148,22.1
2686,2025-04-22 21:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,39.67,730,33.92
2687,2025-04-22 22:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,37.57,537,35.52
2688,2025-04-22 23:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,40.08,1176,30.2
2689,2025-04-23 00:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,18.06,520,52.92
2690,2025-04-23 01:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,47.02,1428,28.1
2691,2025-04-23 02:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,40.92,1135,30.54
2692,2025-04-23 03:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,41.83,723,33.98
2693,2025-04-23 04:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,42.56,1150,30.42
2694,2025-04-23 05:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,17.49,826,51.7
2695,2025-04-23 06:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,14.22,240,54.04
2696,2025-04-23 07:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,52.44,1556,27.03
2697,2025-04-23 08:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,20.34,1546,48.82
2698,2025-04-23 09:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,22.62,1564,48.74
2699,2025-04-23 10:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,5,712,Metbus,120,27.74,282,37.65
2700,2025-04-23 11:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,15.94,616,52.54
2701,2025-04-23 12:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,2,405,STP,100,38.81,1080,31.0
2702,2025-04-23 13:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,16.2,399,53.4
2703,2025-04-23 14:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,16.16,619,52.52
2704,2025-04-23 15:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,33.92,412,36.57
2705,2025-04-23 16:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,46.06,1010,31.58
2706,2025-04-23 17:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,22.73,2273,45.91
2707,2025-04-23 18:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,9,Metro L6,Metro,1000,28.97,3245,42.02
2708,2025-04-23 19:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,2,405,STP,100,75.78,2863,16.14
2709,2025-04-23 20:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,67.23,2758,17.02
2710,2025-04-23 21:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,1,210,Metbus,120,40.1,868,32.77
2711,2025-04-23 22:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,38.98,1018,31.52
2712,2025-04-23 23:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,55.23,1764,25.3
2713,2025-04-24 00:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,46.28,1161,30.32
2714,2025-04-24 01:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,39.98,744,33.8
2715,2025-04-24 02:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,45.38,1089,30.93
2716,2025-04-24 03:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,18.97,693,52.23
2717,2025-04-24 04:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,18.34,1167,50.33
2718,2025-04-24 05:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,18.48,978,51.09
2719,2025-04-24 06:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,17.12,437,53.25
2720,2025-04-24 07:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,58.55,1809,24.93
2721,2025-04-24 08:00:00,9,Vitacura,3800000.0,9,VT109,-33.39,-70.57,10,Metro L3,Metro,1000,29.04,3767,39.93
2722,2025-04-24 09:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,65.9,2314,20.72
2723,2025-04-24 10:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,10,Metro L3,Metro,1000,16.53,491,53.04
2724,2025-04-24 11:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,31.11,539,35.51
2725,2025-04-24 12:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,15.56,550,52.8
2726,2025-04-24 13:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,8,Metro L5,Metro,1000,19.39,1308,49.77
2727,2025-04-24 14:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,2,405,STP,100,35.02,535,35.54
2728,2025-04-24 15:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,53.05,1641,26.32
2729,2025-04-24 16:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,10,Metro L3,Metro,1000,17.04,758,51.97
2730,2025-04-24 17:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,23.69,2211,46.16
2731,2025-04-24 18:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,26.54,3200,42.2
2732,2025-04-24 19:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,8,Metro L5,Metro,1000,25.65,2456,45.18
2733,2025-04-24 20:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,5,712,Metbus,120,55.36,1571,26.91
2734,2025-04-24 21:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,7,Metro L4,Metro,1000,15.85,707,52.17
2735,2025-04-24 22:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,30.76,362,36.98
2736,2025-04-24 23:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,9,Metro L6,Metro,1000,17.54,947,51.21
2737,2025-04-25 00:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,17.86,490,53.04
2738,2025-04-25 01:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,3,506,Redbus,110,31.97,583,35.14
2739,2025-04-25 02:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,7,Metro L4,Metro,1000,15.27,448,53.21
2740,2025-04-25 03:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,39.6,1098,30.85
2741,2025-04-25 04:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,17.5,525,52.9
2742,2025-04-25 05:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,40.39,739,33.84
2743,2025-04-25 06:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,9,Metro L6,Metro,1000,17.4,495,53.02
2744,2025-04-25 07:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,5,712,Metbus,120,60.21,2021,23.16
2745,2025-04-25 08:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,3,506,Redbus,110,70.17,2820,16.5
2746,2025-04-25 09:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,6,Metro L1,Metro,1000,23.36,2343,45.63
2747,2025-04-25 10:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,1,210,Metbus,120,55.88,1794,25.05
2748,2025-04-25 11:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,18.76,517,52.93
2749,2025-04-25 12:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,2,405,STP,100,36.92,721,33.99
2750,2025-04-25 13:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,47.67,1072,31.07
2751,2025-04-25 14:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,7,Metro L4,Metro,1000,18.84,1087,50.65
2752,2025-04-25 15:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,18.4,1050,50.8
2753,2025-04-25 16:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,1,210,Metbus,120,51.05,1583,26.81
2754,2025-04-25 17:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,6,Metro L1,Metro,1000,20.85,1585,48.66
2755,2025-04-25 18:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,23.1,1800,47.8
2756,2025-04-25 19:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,51.8,1712,25.73
2757,2025-04-25 20:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,1,210,Metbus,120,51.22,1765,25.29
2758,2025-04-25 21:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,4,301,Vule,115,37.06,608,34.93
2759,2025-04-25 22:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,39.1,813,33.23
2760,2025-04-25 23:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,21.05,1094,50.62
2761,2025-04-26 00:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,6,Metro L1,Metro,1000,18.61,1182,50.27
2762,2025-04-26 01:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,7,Metro L4,Metro,1000,19.0,1106,50.58
2763,2025-04-26 02:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,8,Metro L5,Metro,1000,20.79,1138,50.45
2764,2025-04-26 03:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,29.15,391,36.74
2765,2025-04-26 04:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,5,712,Metbus,120,36.48,716,34.03
2766,2025-04-26 05:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,2,405,STP,100,30.7,351,37.08
2767,2025-04-26 06:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,18.6,609,52.56
2768,2025-04-26 07:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,3,506,Redbus,110,78.94,3168,13.6
2769,2025-04-26 08:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,22.33,2123,46.51
2770,2025-04-26 09:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,64.52,2301,20.82
2771,2025-04-26 10:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,18.93,1045,50.82
2772,2025-04-26 11:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,2,405,STP,100,48.17,1188,30.1
2773,2025-04-26 12:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,6,Metro L1,Metro,1000,20.98,1174,50.3
2774,2025-04-26 13:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,40.49,850,32.92
2775,2025-04-26 14:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,9,Metro L6,Metro,1000,17.77,692,52.23
2776,2025-04-26 15:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,20.61,963,51.15
2777,2025-04-26 16:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,8,Metro L5,Metro,1000,18.43,842,51.63
2778,2025-04-26 17:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,80.69,3639,10.0
2779,2025-04-26 18:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,22.63,2137,46.45
2780,2025-04-26 19:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,24.65,2636,44.46
2781,2025-04-26 20:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,27.56,3609,40.56
2782,2025-04-26 21:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,10,Metro L3,Metro,1000,15.01,495,53.02
2783,2025-04-26 22:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,8,Metro L5,Metro,1000,16.82,793,51.83
2784,2025-04-26 23:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,35.69,843,32.98
2785,2025-04-27 00:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,2,405,STP,100,42.74,776,33.53
2786,2025-04-27 01:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,1,210,Metbus,120,36.54,934,32.22
2787,2025-04-27 02:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,8,Metro L5,Metro,1000,16.38,573,52.71
2788,2025-04-27 03:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,46.96,1148,30.43
2789,2025-04-27 04:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,9,Metro L6,Metro,1000,15.27,457,53.17
2790,2025-04-27 05:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,38.7,577,35.19
2791,2025-04-27 06:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,1,210,Metbus,120,29.41,416,36.53
2792,2025-04-27 07:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,66.44,2249,21.26
2793,2025-04-27 08:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,65.82,2352,20.4
2794,2025-04-27 09:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,3,506,Redbus,110,65.09,2202,21.65
2795,2025-04-27 10:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,34.34,477,36.02
2796,2025-04-27 11:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,16.16,324,53.7
2797,2025-04-27 12:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,36.12,720,34.0
2798,2025-04-27 13:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,4,301,Vule,115,33.34,766,33.62
2799,2025-04-27 14:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,27.66,265,37.79
2800,2025-04-27 15:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,15.21,508,52.97
2801,2025-04-27 16:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,7,Metro L4,Metro,1000,16.17,769,51.92
2802,2025-04-27 17:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,22.09,2209,46.16
2803,2025-04-27 18:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,54.7,1798,25.02
2804,2025-04-27 19:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,50.63,1406,28.28
2805,2025-04-27 20:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,21.21,1493,49.03
2806,2025-04-27 21:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,36.9,782,33.48
2807,2025-04-27 22:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,36.45,914,32.38
2808,2025-04-27 23:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,32.45,659,34.51
2809,2025-04-28 00:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,9,Metro L6,Metro,1000,20.17,1636,48.46
2810,2025-04-28 01:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,7,Metro L4,Metro,1000,17.91,966,51.14
2811,2025-04-28 02:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,20.27,1111,50.56
2812,2025-04-28 03:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,3,506,Redbus,110,34.38,299,37.51
2813,2025-04-28 04:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,2,405,STP,100,48.69,1480,27.67
2814,2025-04-28 05:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,39.28,1088,30.93
2815,2025-04-28 06:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,2,405,STP,100,40.18,1005,31.62
2816,2025-04-28 07:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,5,712,Metbus,120,69.65,2410,19.92
2817,2025-04-28 08:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,61.58,1949,23.76
2818,2025-04-28 09:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,26.14,2422,45.31
2819,2025-04-28 10:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,20.13,1266,49.94
2820,2025-04-28 11:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,9,Metro L6,Metro,1000,19.1,608,52.57
2821,2025-04-28 12:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,19.7,991,51.04
2822,2025-04-28 13:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,1,210,Metbus,120,37.7,809,33.26
2823,2025-04-28 14:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,39.35,931,32.24
2824,2025-04-28 15:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,15.31,229,54.08
2825,2025-04-28 16:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,16.86,965,51.14
2826,2025-04-28 17:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,5,712,Metbus,120,55.49,1574,26.88
2827,2025-04-28 18:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,23.86,1935,47.26
2828,2025-04-28 19:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,46.5,1569,26.93
2829,2025-04-28 20:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,3,506,Redbus,110,57.79,1834,24.72
2830,2025-04-28 21:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,7,Metro L4,Metro,1000,22.06,1566,48.74
2831,2025-04-28 22:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,31.44,515,35.71
2832,2025-04-28 23:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,7,Metro L4,Metro,1000,17.07,421,53.32
2833,2025-04-29 00:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,1,210,Metbus,120,45.3,923,32.31
2834,2025-04-29 01:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,5,712,Metbus,120,34.05,707,34.11
2835,2025-04-29 02:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,4,301,Vule,115,25.58,213,38.23
2836,2025-04-29 03:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,2,405,STP,100,47.41,1049,31.26
2837,2025-04-29 04:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,43.27,1197,30.02
2838,2025-04-29 05:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,8,Metro L5,Metro,1000,19.14,940,51.24
2839,2025-04-29 06:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,7,Metro L4,Metro,1000,21.76,1522,48.91
2840,2025-04-29 07:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,89.61,3750,10.0
2841,2025-04-29 08:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,19.68,1536,48.86
2842,2025-04-29 09:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,71.35,2576,18.53
2843,2025-04-29 10:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,16.85,787,51.85
2844,2025-04-29 11:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,2,405,STP,100,34.84,471,36.08
2845,2025-04-29 12:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,28.66,337,37.19
2846,2025-04-29 13:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,8,Metro L5,Metro,1000,19.84,1518,48.93
2847,2025-04-29 14:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,4,301,Vule,115,36.35,918,32.35
